4;3.61055e-06;O1=1
4;2.06083e-06;O1=2
4;1.56164e-06;O1=4
4;1.38432e-06;O1=8
4;1.23084e-06;O1=16
4;3.28869e-06;O1=32
4;1.20699e-06;O1=64
4;1.18464e-06;O1=128
4;1.18911e-06;O1=256
4;1.18464e-06;O1=512
4;3.48687e-07;O1=1024
4;1.18911e-06;O1=2048
5;1.46195e-05;O1=1
5;7.6279e-06;O1=2
5;2.53022e-06;O1=4
5;1.43796e-06;O1=8
5;4.71622e-06;O1=16
5;5.01871e-06;O1=32
5;2.88934e-06;O1=64
5;1.45733e-06;O1=128
5;4.98295e-06;O1=256
5;4.94868e-06;O1=512
5;3.57777e-06;O1=1024
5;1.46329e-06;O1=2048
6;1.60709e-05;O1=1
6;8.16584e-06;O1=2
6;2.17617e-05;O1=4
6;1.809e-05;O1=8
6;1.84074e-05;O1=16
6;5.70863e-06;O1=32
6;5.12302e-06;O1=64
6;1.74552e-05;O1=128
6;1.49369e-05;O1=256
6;1.50695e-05;O1=512
6;1.50517e-05;O1=1024
6;1.74835e-05;O1=2048
7;9.19327e-05;O1=1
7;4.87298e-05;O1=2
7;3.74332e-05;O1=4
7;2.03967e-05;O1=8
7;5.05909e-05;O1=16
7;3.34173e-05;O1=32
7;1.87725e-05;O1=64
7;1.9452e-05;O1=128
7;4.99099e-05;O1=256
7;5.05477e-05;O1=512
7;4.82634e-05;O1=1024
7;3.96654e-05;O1=2048
8;0.000310647;O1=1
8;0.000199963;O1=2
8;0.000140405;O1=4
8;0.000122771;O1=8
8;0.000119059;O1=16
8;8.78245e-05;O1=32
8;0.000115241;O1=64
8;0.000117421;O1=128
8;0.000115602;O1=256
8;0.000114748;O1=512
8;0.00011515;O1=1024
8;0.000114629;O1=2048
9;0.00113097;O1=1
9;0.000614989;O1=2
9;0.000519574;O1=4
9;0.000427315;O1=8
9;0.000435141;O1=16
9;0.000418106;O1=32
9;0.000396518;O1=64
9;0.000349383;O1=128
9;0.000399147;O1=256
9;0.000503685;O1=512
9;0.000506893;O1=1024
9;0.000523403;O1=2048
10;0.00396891;O1=1
10;0.00232341;O1=2
10;0.00153819;O1=4
10;0.0013959;O1=8
10;0.00139634;O1=16
10;0.0014767;O1=32
10;0.0013745;O1=64
10;0.00145528;O1=128
10;0.00150218;O1=256
10;0.00188048;O1=512
10;0.00180829;O1=1024
10;0.00180161;O1=2048
11;0.0191581;O1=1
11;0.0119071;O1=2
11;0.00875903;O1=4
11;0.00757589;O1=8
11;0.00717651;O1=16
11;0.0073263;O1=32
11;0.00734316;O1=64
11;0.00730329;O1=128
11;0.00711896;O1=256
11;0.00889307;O1=512
11;0.00882696;O1=1024
11;0.0208754;O1=2048
12;0.0946306;O1=1
12;0.0705436;O1=2
12;0.0542876;O1=4
12;0.0478788;O1=8
12;0.0489679;O1=16
12;0.0499849;O1=32
12;0.0573195;O1=64
12;0.0542055;O1=128
12;0.0504303;O1=256
12;0.0582535;O1=512
12;0.056067;O1=1024
12;0.0983498;O1=2048
4;2.91318e-06;O2=1
4;1.52737e-06;O2=2
4;1.07437e-06;O2=4
4;9.20892e-07;O2=8
4;7.40588e-07;O2=16
4;6.86944e-07;O2=32
4;6.95884e-07;O2=64
4;6.95884e-07;O2=128
4;7.12276e-07;O2=256
4;6.98864e-07;O2=512
4;1.95205e-07;O2=1024
4;1.99676e-07;O2=2048
5;1.12399e-05;O2=1
5;5.26607e-06;O2=2
5;3.68655e-06;O2=4
5;2.92212e-06;O2=8
5;7.43568e-07;O2=16
5;2.34693e-06;O2=32
