4;2.86102e-07;O1 -funroll-loops=method3
5;1.01626e-06;O1 -funroll-loops=method3
6;6.50883e-06;O1 -funroll-loops=method3
7;1.67504e-05;O1 -funroll-loops=method3
8;5.28917e-05;O1 -funroll-loops=method3
9;0.000245807;O1 -funroll-loops=method3
10;0.00107529;O1 -funroll-loops=method3
11;0.00670522;O1 -funroll-loops=method3
12;0.048596;O1 -funroll-loops=method3
4;2.5779e-07;O2 -funroll-loops=method3
5;6.49691e-07;O2 -funroll-loops=method3
6;2.01166e-06;O2 -funroll-loops=method3
7;7.14213e-06;O2 -funroll-loops=method3
8;2.49326e-05;O2 -funroll-loops=method3
9;0.00014006;O2 -funroll-loops=method3
10;0.00070416;O2 -funroll-loops=method3
11;0.00646531;O2 -funroll-loops=method3
12;0.0515095;O2 -funroll-loops=method3
4;3.14415e-07;O1=method3
5;1.10865e-06;O1=method3
6;3.76105e-06;O1=method3
7;1.44586e-05;O1=method3
8;4.83453e-05;O1=method3
9;0.000242904;O1=method3
10;0.0010709;O1=method3
11;0.0068232;O1=method3
12;0.0496782;O1=method3
4;1.93715e-07;O2=method3
5;5.82635e-07;O2=method3
6;2.04891e-06;O2=method3
7;7.44164e-06;O2=method3
8;2.41876e-05;O2=method3
9;0.000141862;O2=method3
10;0.000711022;O2=method3
11;0.00665685;O2=method3
12;0.0529136;O2=method3
