4;5.10514e-06;1
4;1.27181e-05;2
4;3.30657e-06;4
4;2.94894e-06;8
4;9.95845e-06;16
4;1.00687e-05;32
4;9.98676e-06;64
4;9.95845e-06;128
4;2.94149e-06;256
4;3.03537e-06;512
4;3.02047e-06;1024
4;2.91318e-06;2048
5;2.44528e-05;1
5;4.84005e-05;2
5;4.57048e-05;4
5;3.87117e-05;8
5;3.94553e-05;16
5;3.72633e-05;32
5;3.73602e-05;64
5;1.82912e-05;128
5;3.46243e-05;256
5;3.21746e-05;512
5;1.12653e-05;1024
5;3.75733e-05;2048
6;8.706e-05;1
6;6.30796e-05;2
6;5.75796e-05;4
6;5.13196e-05;8
6;0.000102103;16
6;4.66242e-05;32
6;0.000126828;64
6;0.000103423;128
6;0.000140338;256
6;9.1064e-05;512
6;0.000133114;1024
6;9.3326e-05;2048
7;0.000343287;1
7;0.000332746;2
7;0.000247706;4
7;0.000239392;8
7;0.000268464;16
7;0.000253613;32
7;0.000186279;64
7;0.000244345;128
7;0.000286815;256
7;0.000243284;512
7;0.000244321;1024
7;0.00022887;2048
8;0.00135491;1
8;0.00104994;2
8;0.000779612;4
8;0.000766517;8
8;0.000718635;16
8;0.000675011;32
8;0.000815675;64
8;0.000757745;128
8;0.000796477;256
8;0.00073593;512
8;0.000750718;1024
8;0.000789785;2048
9;0.00483829;1
9;0.00375887;2
9;0.00335892;4
9;0.00303158;8
9;0.0030424;16
9;0.0029936;32
9;0.00295758;64
9;0.00297459;128
9;0.00282517;256
9;0.00302154;512
9;0.00303655;1024
9;0.0029392;2048
10;0.0198224;1
10;0.0152213;2
10;0.0138246;4
10;0.0121405;8
10;0.0120635;16
10;0.0116136;32
10;0.011682;64
10;0.011921;128
10;0.01173;256
10;0.0120962;512
10;0.0120504;1024
10;0.0121456;2048
11;0.0880801;1
11;0.0676659;2
11;0.0590412;4
11;0.0512183;8
11;0.0509626;16
11;0.050059;32
11;0.0517679;64
11;0.0507176;128
11;0.0496412;256
11;0.0508228;512
11;0.0503914;1024
11;0.0548226;2048
12;0.416265;1
12;0.3523;2
12;0.301313;4
12;0.268276;8
12;0.274928;16
12;0.277165;32
12;0.274772;64
12;0.273786;128
12;0.26822;256
12;0.269751;512
12;0.264889;1024
12;0.281693;2048
