4;9.422e-06;1
4;9.80794e-06;2
4;1.75938e-05;4
4;1.52022e-05;8
4;1.32218e-05;16
4;1.5074e-05;32
4;2.10509e-05;64
4;3.68938e-05;96
5;1.06663e-05;1
5;4.18723e-05;2
5;3.97414e-05;4
5;3.98934e-05;8
5;2.91646e-05;16
5;3.37362e-05;32
5;3.35291e-05;64
5;0.00759045;96
6;7.23928e-05;1
6;0.000105296;2
6;9.4527e-05;4
6;8.21471e-05;8
6;7.32392e-05;16
6;6.38992e-05;32
6;5.6836e-05;64
6;0.00473676;96
7;0.000165945;1
7;0.000145437;2
7;0.000189969;4
7;0.000193661;8
7;0.000123453;16
7;0.000104001;32
7;9.88558e-05;64
7;0.00288614;96
8;0.000529052;1
8;0.00058015;2
8;0.000331689;4
8;0.000175819;8
8;0.000160325;16
8;0.000153711;32
8;0.00011957;64
8;0.00106225;96
9;0.00235806;1
9;0.00214777;2
9;0.00122649;4
9;0.00067613;8
9;0.000421318;16
9;0.000344561;32
9;0.000324346;64
9;0.00733464;96
10;0.00977217;1
10;0.00909122;2
10;0.00506468;4
10;0.00283942;8
10;0.00183104;16
10;0.0012587;32
10;0.00113536;64
10;0.003895;96
11;0.0469549;1
11;0.0386985;2
11;0.0203863;4
11;0.0165139;8
11;0.00664375;16
11;0.00371451;32
11;0.00254708;64
11;0.00519307;96
12;0.252636;1
12;0.171356;2
12;0.0932462;4
12;0.0529398;8
12;0.0419642;16
12;0.0140098;32
12;0.00881408;64
12;0.0169197;96
