4;3.87877e-06;O2 -funroll-loops=1
4;1.78814e-06;O2 -funroll-loops=2
4;1.131e-06;O2 -funroll-loops=4
4;8.21054e-07;O2 -funroll-loops=8
4;6.82473e-07;O2 -funroll-loops=16
4;6.30319e-07;O2 -funroll-loops=32
4;1.75834e-07;O2 -funroll-loops=64
4;6.30319e-07;O2 -funroll-loops=128
4;6.3628e-07;O2 -funroll-loops=256
4;6.3628e-07;O2 -funroll-loops=512
4;6.34789e-07;O2 -funroll-loops=1024
4;6.4522e-07;O2 -funroll-loops=2048
5;1.58131e-05;O2 -funroll-loops=1
5;6.29574e-06;O2 -funroll-loops=2
5;3.79384e-06;O2 -funroll-loops=4
5;2.67774e-06;O2 -funroll-loops=8
5;1.40369e-06;O2 -funroll-loops=16
5;5.88596e-07;O2 -funroll-loops=32
5;1.95801e-06;O2 -funroll-loops=64
5;1.96099e-06;O2 -funroll-loops=128
5;1.99825e-06;O2 -funroll-loops=256
5;1.93566e-06;O2 -funroll-loops=512
5;1.9595e-06;O2 -funroll-loops=1024
5;1.93417e-06;O2 -funroll-loops=2048
6;3.41818e-05;O2 -funroll-loops=1
6;2.16305e-05;O2 -funroll-loops=2
6;1.49935e-05;O2 -funroll-loops=4
6;1.03444e-05;O2 -funroll-loops=8
6;9.05544e-06;O2 -funroll-loops=16
6;7.83652e-06;O2 -funroll-loops=32
6;7.49975e-06;O2 -funroll-loops=64
6;7.47144e-06;O2 -funroll-loops=128
6;7.44015e-06;O2 -funroll-loops=256
6;7.4923e-06;O2 -funroll-loops=512
6;2.05934e-06;O2 -funroll-loops=1024
6;2.08616e-06;O2 -funroll-loops=2048
7;0.000106576;O2 -funroll-loops=1
7;4.54143e-05;O2 -funroll-loops=2
7;3.28958e-05;O2 -funroll-loops=4
7;2.56702e-05;O2 -funroll-loops=8
7;2.07275e-05;O2 -funroll-loops=16
7;2.07916e-05;O2 -funroll-loops=32
7;2.15217e-05;O2 -funroll-loops=64
7;1.37791e-05;O2 -funroll-loops=128
7;9.58294e-06;O2 -funroll-loops=256
7;1.82867e-05;O2 -funroll-loops=512
7;2.26855e-05;O2 -funroll-loops=1024
7;2.24635e-05;O2 -funroll-loops=2048
8;0.000309494;O2 -funroll-loops=1
8;0.000164035;O2 -funroll-loops=2
8;9.75311e-05;O2 -funroll-loops=4
8;6.92576e-05;O2 -funroll-loops=8
8;4.02659e-05;O2 -funroll-loops=16
8;5.47975e-05;O2 -funroll-loops=32
8;5.82635e-05;O2 -funroll-loops=64
8;5.48765e-05;O2 -funroll-loops=128
8;4.39942e-05;O2 -funroll-loops=256
8;5.77614e-05;O2 -funroll-loops=512
8;5.78925e-05;O2 -funroll-loops=1024
8;5.80356e-05;O2 -funroll-loops=2048
9;0.00104743;O2 -funroll-loops=1
9;0.000474921;O2 -funroll-loops=2
9;0.000349496;O2 -funroll-loops=4
9;0.000220138;O2 -funroll-loops=8
9;0.000309162;O2 -funroll-loops=16
9;0.00030174;O2 -funroll-loops=32
9;0.000382823;O2 -funroll-loops=64
9;0.000273722;O2 -funroll-loops=128
9;0.000308207;O2 -funroll-loops=256
9;0.00054701;O2 -funroll-loops=512
9;0.000408347;O2 -funroll-loops=1024
9;0.000494826;O2 -funroll-loops=2048
10;0.00426587;O2 -funroll-loops=1
10;0.00197234;O2 -funroll-loops=2
10;0.00138436;O2 -funroll-loops=4
10;0.00098208;O2 -funroll-loops=8
10;0.00110058;O2 -funroll-loops=16
10;0.00110458;O2 -funroll-loops=32
10;0.00140266;O2 -funroll-loops=64
10;0.00114773;O2 -funroll-loops=128
10;0.00123052;O2 -funroll-loops=256
10;0.00194659;O2 -funroll-loops=512
10;0.00162242;O2 -funroll-loops=1024
10;0.00155243;O2 -funroll-loops=2048
11;0.0193126;O2 -funroll-loops=1
11;0.0119669;O2 -funroll-loops=2
11;0.00969762;O2 -funroll-loops=4
11;0.00687371;O2 -funroll-loops=8
11;0.00637406;O2 -funroll-loops=16
11;0.00600602;O2 -funroll-loops=32
11;0.00690926;O2 -funroll-loops=64
11;0.00606641;O2 -funroll-loops=128
11;0.00579946;O2 -funroll-loops=256
11;0.00878766;O2 -funroll-loops=512
11;0.00824403;O2 -funroll-loops=1024
11;0.0246733;O2 -funroll-loops=2048
12;0.0975193;O2 -funroll-loops=1
12;0.0709699;O2 -funroll-loops=2
12;0.0633583;O2 -funroll-loops=4
12;0.0508829;O2 -funroll-loops=8
12;0.0924853;O2 -funroll-loops=16
12;0.0944885;O2 -funroll-loops=32
12;0.147392;O2 -funroll-loops=64
12;0.134063;O2 -funroll-loops=128
12;0.116221;O2 -funroll-loops=256
12;0.117289;O2 -funroll-loops=512
12;0.114829;O2 -funroll-loops=1024
12;0.114767;O2 -funroll-loops=2048
4;4.2215e-06;O1 -funroll-loops=1
4;1.92076e-06;O1 -funroll-loops=2
4;1.33216e-06;O1 -funroll-loops=4
4;1.10716e-06;O1 -funroll-loops=8
4;2.77162e-07;O1 -funroll-loops=16
4;9.61125e-07;O1 -funroll-loops=32
4;9.59635e-07;O1 -funroll-loops=64
4;9.67085e-07;O1 -funroll-loops=128
4;2.68221e-07;O1 -funroll-loops=256
4;9.71556e-07;O1 -funroll-loops=512
4;9.61125e-07;O1 -funroll-loops=1024
4;2.69711e-07;O1 -funroll-loops=2048
5;1.67355e-05;O1 -funroll-loops=1
5;6.80089e-06;O1 -funroll-loops=2
5;4.39286e-06;O1 -funroll-loops=4
5;3.85493e-06;O1 -funroll-loops=8
5;3.65227e-06;O1 -funroll-loops=16
5;3.54201e-06;O1 -funroll-loops=32
5;3.57479e-06;O1 -funroll-loops=64
5;1.05947e-06;O1 -funroll-loops=128
5;3.50773e-06;O1 -funroll-loops=256
5;3.47048e-06;O1 -funroll-loops=512
5;3.50624e-06;O1 -funroll-loops=1024
5;3.47048e-06;O1 -funroll-loops=2048
6;4.69834e-05;O1 -funroll-loops=1
6;7.73072e-06;O1 -funroll-loops=2
6;5.01722e-06;O1 -funroll-loops=4
6;4.2662e-06;O1 -funroll-loops=8
6;1.39907e-05;O1 -funroll-loops=16
6;1.37448e-05;O1 -funroll-loops=32
6;1.34662e-05;O1 -funroll-loops=64
6;1.35601e-05;O1 -funroll-loops=128
6;1.34528e-05;O1 -funroll-loops=256
6;1.3487e-05;O1 -funroll-loops=512
6;1.34468e-05;O1 -funroll-loops=1024
6;1.15842e-05;O1 -funroll-loops=2048
7;7.08461e-05;O1 -funroll-loops=1
7;4.42475e-05;O1 -funroll-loops=2
