4;5.00083e-06;1
4;1.25766e-05;2
4;1.32248e-05;4
4;9.9048e-06;8
4;1.00151e-05;16
4;1.00702e-05;32
4;9.97484e-06;64
4;9.90927e-06;128
4;9.91225e-06;256
4;9.93162e-06;512
4;9.97335e-06;1024
4;7.14362e-06;2048
5;2.21118e-05;1
5;4.89488e-05;2
5;4.04298e-05;4
5;3.91647e-05;8
5;4.17709e-05;16
5;3.77804e-05;32
5;3.77044e-05;64
5;3.96445e-05;128
5;3.23638e-05;256
5;3.78475e-05;512
5;3.7846e-05;1024
5;3.9494e-05;2048
6;8.66368e-05;1
6;0.000115035;2
6;6.73175e-05;4
6;0.000137089;8
6;8.88184e-05;16
6;0.000105894;32
6;8.39293e-05;64
6;0.000104739;128
6;7.71835e-05;256
6;0.000111577;512
6;0.000134803;1024
6;6.32569e-05;2048
7;0.000321409;1
7;0.000322397;2
7;0.000293636;4
7;0.000212581;8
7;0.00026716;16
7;0.000232847;32
7;0.00019979;64
7;0.000165747;128
7;0.000193401;256
7;0.000245871;512
7;0.000247733;1024
7;0.000245929;2048
8;0.00123898;1
8;0.000946425;2
8;0.000903074;4
8;0.000794451;8
8;0.000792897;16
8;0.000768998;32
8;0.000692783;64
8;0.000756921;128
8;0.000736701;256
8;0.000707161;512
8;0.000712323;1024
8;0.00075541;2048
9;0.00484469;1
9;0.00379344;2
9;0.00346601;4
9;0.00306518;8
9;0.00314161;16
9;0.00291717;32
9;0.00287511;64
9;0.00290491;128
9;0.00292041;256
9;0.00292157;512
9;0.00298419;1024
9;0.00301017;2048
10;0.0198423;1
10;0.0152037;2
10;0.0138662;4
10;0.01215;8
10;0.0121269;16
10;0.0115424;32
10;0.011762;64
10;0.0119586;128
10;0.0118735;256
10;0.0120476;512
10;0.0119791;1024
10;0.0120235;2048
11;0.0884347;1
11;0.0681102;2
11;0.0594495;4
11;0.0517353;8
11;0.0514283;16
11;0.050258;32
11;0.0523747;64
11;0.0511177;128
11;0.0500646;256
11;0.0510048;512
11;0.0506481;1024
11;0.055121;2048
12;0.422645;1
12;0.356989;2
12;0.303177;4
12;0.277753;8
12;0.279522;16
12;0.284345;32
12;0.282669;64
12;0.278746;128
12;0.27139;256
12;0.270744;512
12;0.266361;1024
12;0.283169;2048
