4;1.04345e-05;1
4;1.10213e-05;1
4;1.08406e-05;1
4;1.04494e-05;1
4;1.0265e-05;1
4;1.59051e-05;2
4;1.22711e-05;2
4;1.17179e-05;2
4;1.13733e-05;2
4;1.16397e-05;2
4;1.65906e-05;4
4;1.77026e-05;4
4;1.7982e-05;4
4;1.72779e-05;4
4;1.74399e-05;4
4;1.73654e-05;8
4;1.47242e-05;8
4;1.44877e-05;8
4;1.3819e-05;8
4;1.46739e-05;8
4;1.61715e-05;16
4;1.59685e-05;16
4;1.80956e-05;16
4;2.21487e-05;16
4;1.96658e-05;16
4;2.0653e-05;32
4;2.44677e-05;32
4;1.97552e-05;32
4;1.78404e-05;32
4;1.87885e-05;32
4;2.57492e-05;64
4;2.62875e-05;64
4;2.42703e-05;64
4;2.5183e-05;64
4;3.2628e-05;64
4;0.00944757;96
4;0.00486257;96
4;0.00430554;96
4;3.11192e-05;96
4;4.93228e-05;96
5;9.36724e-06;1
5;9.51812e-06;1
5;9.43057e-06;1
5;3.16296e-05;1
5;3.1786e-05;1
5;2.95322e-05;2
5;2.88635e-05;2
5;2.94298e-05;2
5;2.91299e-05;2
5;2.9698e-05;2
5;4.06764e-05;4
5;3.9909e-05;4
5;3.28049e-05;4
5;3.51779e-05;4
5;3.33935e-05;4
5;2.58032e-05;8
5;2.53264e-05;8
5;2.82358e-05;8
5;2.71928e-05;8
5;3.11323e-05;8
5;2.90554e-05;16
5;2.58777e-05;16
5;2.81706e-05;16
5;3.19295e-05;16
5;2.76789e-05;16
5;3.65376e-05;32
5;3.46713e-05;32
5;3.58913e-05;32
5;3.75994e-05;32
5;3.98494e-05;32
5;4.59272e-05;64
5;5.14761e-05;64
5;4.71398e-05;64
5;4.31668e-05;64
5;4.62793e-05;64
5;5.29382e-05;96
5;5.03436e-05;96
5;4.95892e-05;96
5;5.24409e-05;96
5;5.38155e-05;96
6;0.000117538;1
6;0.000117207;1
6;0.000117203;1
6;0.000116842;1
6;0.00011701;1
6;5.39403e-05;2
6;9.99402e-05;2
6;0.000101103;2
6;0.000101779;2
6;0.000101073;2
6;6.68578e-05;4
6;8.87718e-05;4
6;8.32211e-05;4
6;8.73003e-05;4
6;8.59555e-05;4
6;6.41625e-05;8
6;5.19771e-05;8
6;4.96861e-05;8
6;5.21317e-05;8
6;5.31189e-05;8
6;4.88721e-05;16
6;4.01139e-05;16
6;4.60856e-05;16
6;4.41354e-05;16
6;4.70933e-05;16
6;3.92683e-05;32
6;3.92608e-05;32
6;3.82029e-05;32
6;4.1265e-05;32
6;3.9503e-05;32
6;4.5158e-05;64
6;4.76632e-05;64
6;4.33773e-05;64
6;4.60334e-05;64
6;4.39417e-05;64
6;0.00945448;96
6;0.0089293;96
6;5.72484e-05;96
6;5.35548e-05;96
6;5.43501e-05;96
7;0.000127541;1
7;0.000468787;1
7;0.000127323;1
7;0.000394113;1
7;0.000467297;1
7;0.000194568;2
