4;2.25008e-06
4;7.73557e-06
4;8.07829e-06
4;8.01124e-06
4;7.76537e-06
5;9.65782e-06
5;2.84929e-05
5;2.86251e-05
5;2.8355e-05
5;2.82396e-05
6;3.79216e-05
6;7.47982e-05
6;0.00012465
6;0.000153009
6;0.000127742
7;0.000148827
7;0.000466527
7;0.000447096
7;0.00044659
7;0.000249442
8;0.000506159
8;0.000532228
8;0.000525296
8;0.000529803
8;0.00130862
9;0.0021474
9;0.00260251
9;0.00261107
9;0.00251448
9;0.00223086
10;0.00896878
10;0.00900273
10;0.00906608
10;0.00898254
10;0.00905696
11;0.0397018
11;0.0382682
11;0.03805
11;0.0378832
11;0.0378408
12;0.188441
12;0.183083
12;0.182678
12;0.182718
12;0.182547
4;2.29292e-06
4;7.83987e-06
4;7.63871e-06
4;7.36304e-06
4;2.10293e-06
5;9.69507e-06
5;2.85525e-05
5;2.88375e-05
5;8.61287e-06
5;8.74326e-06
6;3.80073e-05
6;0.000126999
6;0.000129314
6;0.000113834
6;3.34065e-05
7;0.000149401
7;0.000160299
7;0.000461001
7;0.000462865
7;0.000441197
8;0.000595763
8;0.000596901
8;0.000736121
8;0.00121246
8;0.000619713
9;0.0020928
9;0.00244495
9;0.00235518
9;0.00262596
9;0.00265457
10;0.00895292
10;0.00897646
10;0.00895889
10;0.00903567
10;0.00894131
11;0.0394079
11;0.0379706
11;0.0377084
11;0.0376495
11;0.0377395
12;0.187824
12;0.182085
12;0.181351
12;0.181524
12;0.181498
4;2.27615e-06
4;7.69459e-06
4;7.48038e-06
4;2.04891e-06
4;2.05822e-06
5;2.06232e-05
5;2.89083e-05
5;2.93106e-05
5;2.8912e-05
5;2.8722e-05
6;3.42485e-05
6;0.00011247
6;0.000112474
6;0.000112372
6;4.72926e-05
7;0.000124106
7;0.000458412
7;0.000456432
7;0.000456162
7;0.000220718
8;0.000496702
8;0.00131796
8;0.000934929
8;0.000754964
8;0.00101715
9;0.00211288
9;0.00272939
9;0.0021007
9;0.00237758
9;0.00249732
10;0.00899947
10;0.00896996
10;0.00896414
10;0.00898036
10;0.0089859
11;0.0398544
11;0.0381939
11;0.037953
11;0.0378786
11;0.0378934
12;0.188075
12;0.182353
12;0.182105
12;0.182047
12;0.181965
4;2.20537e-06
4;8.00006e-06
4;1.80695e-05
4;7.54185e-06
4;7.4897e-06
5;9.61684e-06
5;3.29576e-05
5;2.84314e-05
5;2.84873e-05
5;2.81837e-05
6;3.7726e-05
6;0.000112621
6;0.000112329
6;0.000112653
6;0.000112545
7;0.000149107
7;0.000387944
7;0.000306727
7;0.000248926
7;0.000458175
8;0.000601845
8;0.00119331
8;0.000713751
8;0.00111294
8;0.00117783
9;0.00210224
9;0.00234541
9;0.00228938
9;0.00209871
9;0.00217933
10;0.00901444
10;0.00896994
10;0.00896114
10;0.00896506
10;0.00897869
11;0.0395377
11;0.0383557
11;0.0379261
11;0.037833
11;0.0377954
12;0.188125
12;0.183233
12;0.1828
12;0.182838
12;0.182562
4;2.41213e-06
4;7.84546e-06
4;7.67969e-06
4;7.83987e-06
4;7.594e-06
5;9.59262e-06
5;2.87406e-05
5;2.89362e-05
5;2.86326e-05
5;2.88412e-05
6;3.77074e-05
6;0.000112737
6;3.74764e-05
6;3.74541e-05
6;0.000112796
7;0.000148775
7;0.000446532
7;0.000148637
7;0.000458144
7;0.000445899
8;0.000595013
8;0.00135673
8;0.00133399
8;0.000627987
8;0.000901485
9;0.00209456
9;0.00267135
9;0.00242065
9;0.00255214
9;0.00235754
10;0.00893668
10;0.00894515
10;0.00897845
10;0.00893896
10;0.00893478
11;0.0394849
11;0.0380922
11;0.0378007
11;0.0377147
11;0.0376515
12;0.188388
12;0.183137
12;0.182616
12;0.182594
12;0.182478
